game_date,game_number,season,home_team,away_team,home_score,away_score,home_win,D/N,Attendance,Streak,Win,Loss,Save,Inn
2016-05-16,1,2016,PIT,ATL,8.0,5.0,1,N,16905.0,2,Niese,Pérez,Melancon,9.0
2016-05-16,1,2016,TOR,TBR,2.0,13.0,0,N,26516.0,-3,Smyly,Happ,,9.0
2016-05-17,1,2016,ARI,NYY,5.0,3.0,1,N,30913.0,2,Greinke,Pineda,Ziegler,9.0
2016-05-17,1,2016,BAL,SEA,0.0,10.0,0,N,14477.0,-2,Miley,Jiménez,,9.0
2016-05-17,1,2016,CHW,HOU,5.0,6.0,0,N,13481.0,-3,Neshek,Albers,Sipp,11.0
2016-05-17,1,2016,CLE,CIN,13.0,1.0,1,N,13095.0,2,Salazar,Simón,,9.0
2016-05-17,1,2016,DET,MIN,7.0,2.0,1,N,27652.0,3,Ryan,Tonkin,,9.0
2016-05-17,1,2016,KCR,BOS,8.0,4.0,1,N,25215.0,2,Ventura,Porcello,,9.0
2016-05-17,1,2016,LAD,LAA,5.0,1.0,1,N,42514.0,1,Kershaw,Weaver,,9.0
2016-05-17,1,2016,MIL,CHC,4.0,2.0,1,N,24361.0,2,Anderson,Hendricks,Jeffress,9.0
2016-05-17,1,2016,NYM,WSN,2.0,0.0,1,N,36701.0,1,Syndergaard,Scherzer,Familia,9.0
2016-05-17,1,2016,OAK,TEX,8.0,5.0,1,N,12718.0,3,Madson,Tolleson,,9.0
2016-05-17,1,2016,PHI,MIA,3.0,1.0,1,N,18140.0,1,Velasquez,Chen,Gómez,9.0
2016-05-17,1,2016,PIT,ATL,12.0,9.0,1,N,19400.0,3,Nicasio,Blair,Melancon,9.0
2016-05-17,1,2016,SDP,SFG,1.0,5.0,0,N,24433.0,-2,Bumgarner,Rea,,9.0
2016-05-17,1,2016,STL,COL,1.0,3.0,0,N,41109.0,-1,Bettis,García,McGee,9.0
2016-05-17,1,2016,TOR,TBR,2.0,12.0,0,N,27321.0,-4,Archer,Stroman,,9.0
2016-05-18,1,2016,ARI,NYY,2.0,4.0,0,N,32191.0,-1,Eovaldi,Miller,Chapman,9.0
2016-05-18,1,2016,BAL,SEA,5.0,2.0,1,N,21167.0,1,Tillman,Walker,Britton,9.0
2016-05-18,1,2016,CHW,HOU,3.0,5.0,0,N,14936.0,-4,Fister,Latos,Gregerson,9.0
2016-05-18,1,2016,CIN,CLE,7.0,8.0,0,N,22815.0,-3,Allen,Sampson,Otero,12.0
2016-05-18,1,2016,DET,MIN,6.0,3.0,1,D,29035.0,4,Verlander,Nolasco,Rodríguez,9.0
2016-05-18,1,2016,KCR,BOS,3.0,2.0,1,D,33613.0,3,Flynn,Wright,Davis,9.0
2016-05-18,1,2016,LAA,LAD,8.0,1.0,1,N,44006.0,1,Tropeano,Bolsinger,,9.0
2016-05-18,1,2016,MIL,CHC,1.0,2.0,0,N,31212.0,-1,Wood,Torres,Richard,13.0
2016-05-18,1,2016,NYM,WSN,1.0,7.0,0,N,30100.0,-1,Gonzalez,Colón,,9.0
2016-05-18,1,2016,OAK,TEX,8.0,1.0,1,D,14323.0,4,Hill,Pérez,,9.0
2016-05-18,1,2016,PHI,MIA,4.0,2.0,1,D,29579.0,2,Hellickson,Koehler,Gómez,9.0
2016-05-18,1,2016,PIT,ATL,1.0,3.0,0,N,18201.0,-1,Teheran,Liriano,Vizcaíno,9.0
2016-05-18,1,2016,SDP,SFG,1.0,2.0,0,N,23518.0,-3,Cueto,Pomeranz,,9.0
2016-05-18,1,2016,STL,COL,2.0,0.0,1,N,42618.0,1,Wainwright,Rusin,Rosenthal,9.0
2016-05-18,1,2016,TOR,TBR,3.0,6.0,0,N,29078.0,-5,Odorizzi,Dickey,Colomé,9.0
2016-05-18,2,2016,KCR,BOS,2.0,5.0,0,N,23739.0,-1,Price,Vólquez,Kimbrel,9.0
2016-05-19,1,2016,BAL,SEA,2.0,7.0,0,D,35012.0,-1,Karns,Wilson,,9.0
2016-05-19,1,2016,CHW,HOU,2.0,1.0,1,N,20096.0,1,Sale,McHugh,,9.0
2016-05-19,1,2016,CIN,CLE,2.0,7.0,0,N,21173.0,-4,Tomlin,Cotham,,9.0
2016-05-19,1,2016,LAA,LAD,7.0,4.0,1,N,45007.0,2,Álvarez,Stripling,Smith,9.0
2016-05-19,1,2016,MIL,CHC,5.0,3.0,1,D,38781.0,1,Guerra,Hammel,Thornburg,9.0
2016-05-19,1,2016,MIN,TOR,2.0,3.0,0,N,25435.0,-4,Osuna,Pressly,Biagini,11.0
2016-05-19,1,2016,NYM,WSN,1.0,9.0,0,N,39494.0,-2,Strasburg,Harvey,,9.0
2016-05-19,1,2016,OAK,NYY,1.0,4.0,0,N,17456.0,-1,Nova,Graveman,Chapman,9.0
2016-05-19,1,2016,PIT,ATL,8.0,2.0,1,N,23074.0,1,Locke,Foltynewicz,,9.0
2016-05-19,1,2016,SDP,SFG,1.0,3.0,0,N,26417.0,-4,Samardzija,Shields,Casilla,9.0
2016-05-19,1,2016,STL,COL,13.0,7.0,1,N,43683.0,2,Lyons,Gray,,9.0
2016-05-20,1,2016,BOS,CLE,2.0,4.0,0,N,37354.0,-1,Kluber,Buchholz,Allen,9.0
2016-05-20,1,2016,CHW,KCR,1.0,4.0,0,N,24020.0,-1,Gee,Quintana,Davis,9.0
2016-05-20,1,2016,CIN,SEA,3.0,8.0,0,N,20435.0,-5,Iwakuma,Wood,,9.0
2016-05-20,1,2016,DET,TBR,5.0,7.0,0,N,30304.0,-1,Andriese,Sánchez,Colomé,9.0
2016-05-20,1,2016,HOU,TEX,1.0,2.0,0,N,28724.0,-2,Lewis,McCullers,Dyson,9.0
2016-05-20,1,2016,LAA,BAL,4.0,9.0,0,N,40987.0,-1,Givens,Álvarez,,9.0
2016-05-20,1,2016,MIA,WSN,1.0,4.0,0,N,20017.0,-3,Roark,Nicolino,Papelbon,9.0
2016-05-20,1,2016,MIN,TOR,3.0,9.0,0,N,29396.0,-5,Sanchez,Duffey,,9.0
2016-05-20,1,2016,NYM,MIL,3.0,2.0,1,N,36239.0,1,Matz,Peralta,Familia,9.0
2016-05-20,1,2016,OAK,NYY,3.0,8.0,0,N,28235.0,-2,Sabathia,Gray,,9.0
2016-05-20,1,2016,PHI,ATL,1.0,7.0,0,N,27257.0,-1,Wisler,Nola,,9.0
2016-05-20,1,2016,PIT,COL,2.0,1.0,1,N,23428.0,2,Cole,Butler,Melancon,9.0
2016-05-20,1,2016,SDP,LAD,7.0,6.0,1,N,31836.0,1,Quackenbush,Jansen,,9.0
2016-05-20,1,2016,SFG,CHC,1.0,8.0,0,N,41750.0,-1,Arrieta,Peavy,,9.0
2016-05-20,1,2016,STL,ARI,7.0,11.0,0,N,43301.0,-1,Corbin,Martínez,Barrett,9.0
2016-05-21,1,2016,BOS,CLE,9.0,1.0,1,D,37254.0,1,Kelly,Bauer,,9.0
2016-05-21,1,2016,CHW,KCR,1.0,2.0,0,D,27631.0,-2,Soria,González,Davis,9.0
2016-05-21,1,2016,CIN,SEA,0.0,4.0,0,D,38200.0,-6,Hernández,Lamb,,9.0
2016-05-21,1,2016,DET,TBR,5.0,4.0,1,D,32316.0,1,Fulmer,Smyly,Rodríguez,9.0
2016-05-21,1,2016,HOU,TEX,1.0,2.0,0,N,35040.0,-3,Ramos,Fiers,Dyson,9.0
2016-05-21,1,2016,LAA,BAL,1.0,3.0,0,N,40137.0,-2,Brach,Smith,Britton,9.0
2016-05-21,1,2016,MIA,WSN,3.0,2.0,1,N,25839.0,1,Fernández,Ross,Ramos,9.0
2016-05-21,1,2016,MIN,TOR,5.0,3.0,1,D,30460.0,1,Abad,Happ,Jepsen,9.0
2016-05-21,1,2016,NYM,MIL,5.0,4.0,1,D,39688.0,2,Familia,Blazek,,9.0
2016-05-21,1,2016,OAK,NYY,1.0,5.0,0,D,26356.0,-3,Tanaka,Manaea,,9.0
2016-05-21,1,2016,PHI,ATL,0.0,2.0,0,D,20196.0,-2,Pérez,Morgan,Vizcaíno,9.0
2016-05-21,1,2016,PIT,COL,1.0,5.0,0,N,31352.0,-1,Estévez,Melancon,,9.0
2016-05-21,1,2016,SDP,LAD,3.0,2.0,1,N,40221.0,2,Hand,Tsao,,11.0
2016-05-21,1,2016,SFG,CHC,5.0,3.0,1,D,41507.0,1,Cain,Lester,Casilla,9.0
2016-05-21,1,2016,STL,ARI,6.0,2.0,1,D,45117.0,1,Leake,Ray,,9.0
2016-05-22,1,2016,BOS,CLE,5.0,2.0,1,D,36021.0,2,Porcello,Salazar,Kimbrel,9.0
2016-05-22,1,2016,CHW,KCR,3.0,2.0,1,D,34526.0,1,Rodón,Ventura,Robertson,9.0
2016-05-22,1,2016,CIN,SEA,4.0,5.0,0,D,24123.0,-7,Miley,Simón,Cishek,9.0
2016-05-22,1,2016,DET,TBR,9.0,4.0,1,D,34758.0,2,Zimmermann,Archer,,9.0
2016-05-22,1,2016,HOU,TEX,2.0,9.0,0,D,35035.0,-4,Hamels,Keuchel,,9.0
2016-05-22,1,2016,LAA,BAL,10.0,2.0,1,D,41280.0,1,Weaver,Jiménez,,9.0
2016-05-22,1,2016,MIA,WSN,2.0,8.0,0,D,24308.0,-1,Scherzer,Conley,,9.0
2016-05-22,1,2016,MIN,TOR,1.0,3.0,0,D,33421.0,-1,Stroman,Hughes,Osuna,9.0
2016-05-22,1,2016,NYM,MIL,3.0,1.0,1,D,40173.0,3,Syndergaard,Anderson,Familia,9.0
2016-05-22,1,2016,OAK,NYY,4.0,5.0,0,D,25237.0,-4,Pineda,Hahn,Chapman,9.0
2016-05-22,1,2016,PHI,ATL,5.0,0.0,1,D,23367.0,1,Eickhoff,Kelly,,9.0
2016-05-22,1,2016,SDP,LAD,5.0,9.0,0,D,43100.0,-1,Stripling,Perdomo,,17.0
2016-05-22,1,2016,SFG,CHC,1.0,0.0,1,N,41359.0,2,Bumgarner,Hendricks,Casilla,9.0
2016-05-22,1,2016,STL,ARI,2.0,7.0,0,D,43829.0,-1,Greinke,García,,9.0
2016-05-23,1,2016,CHW,CLE,7.0,6.0,1,D,,2,Latos,Clevinger,Robertson,9.0
2016-05-23,1,2016,DET,PHI,5.0,4.0,1,N,26400.0,3,Wilson,Murray,Rodríguez,9.0
2016-05-23,1,2016,LAD,CIN,1.0,0.0,1,N,42519.0,2,Kershaw,Finnegan,,9.0
2016-05-23,1,2016,MIA,TBR,7.0,6.0,1,N,17969.0,1,Phelps,Ramírez,Ramos,9.0
2016-05-23,1,2016,MIN,KCR,4.0,10.0,0,N,17886.0,-2,Moylan,Nolasco,,9.0
2016-05-23,1,2016,PIT,COL,6.0,3.0,1,D,34529.0,1,Boscán,Lyles,Melancon,9.0
2016-05-23,1,2016,SEA,OAK,0.0,5.0,0,N,16370.0,-1,Hill,Walker,,9.0
2016-05-23,1,2016,SFG,SDP,1.0,0.0,1,N,42099.0,3,Cueto,Hand,,9.0
2016-05-23,1,2016,STL,CHC,4.0,3.0,1,N,45008.0,1,Rosenthal,Warren,,9.0
2016-05-23,1,2016,TEX,LAA,0.0,2.0,0,N,25298.0,-1,Tropeano,Holland,Smith,9.0
2016-05-23,1,2016,WSN,NYM,1.0,7.0,0,N,31264.0,-1,Colón,Gonzalez,,9.0
2016-05-23,2,2016,CHW,CLE,1.0,5.0,0,N,18323.0,-1,Anderson,Johnson,,9.0
2016-05-24,1,2016,ATL,MIL,1.0,2.0,0,N,15185.0,-2,Blazek,Norris,Jeffress,9.0
2016-05-24,1,2016,BOS,COL,8.0,3.0,1,N,36123.0,3,Price,De La Rosa,,9.0
2016-05-24,1,2016,CHW,CLE,2.0,6.0,0,N,21550.0,-2,Tomlin,Sale,,9.0
2016-05-24,1,2016,DET,PHI,3.0,1.0,1,N,26531.0,4,Verlander,Hellickson,Rodríguez,9.0
2016-05-24,1,2016,HOU,BAL,3.0,2.0,1,N,24783.0,1,Feliz,Bundy,,13.0
2016-05-24,1,2016,LAD,CIN,8.0,2.0,1,N,42278.0,3,Bolsinger,Wright,,9.0
2016-05-24,1,2016,MIA,TBR,3.0,4.0,0,D,23709.0,-1,Odorizzi,Koehler,Colomé,9.0
2016-05-24,1,2016,MIN,KCR,4.0,7.0,0,N,23541.0,-3,Vólquez,Santana,Davis,9.0
2016-05-24,1,2016,NYY,TOR,6.0,0.0,1,N,35174.0,6,Eovaldi,Dickey,,9.0
2016-05-24,1,2016,PIT,ARI,12.0,1.0,1,N,18415.0,2,Liriano,Miller,,9.0
2016-05-24,1,2016,SEA,OAK,6.0,5.0,1,N,17471.0,1,Montgomery,Madson,,9.0
2016-05-24,1,2016,SFG,SDP,8.0,2.0,1,N,41772.0,4,Samardzija,Cashner,,9.0
2016-05-24,1,2016,STL,CHC,3.0,12.0,0,N,44588.0,-1,Hammel,Wacha,,9.0
2016-05-24,1,2016,TEX,LAA,4.0,1.0,1,N,26125.0,1,Pérez,Chacín,Dyson,9.0
2016-05-24,1,2016,WSN,NYM,7.0,4.0,1,N,33096.0,1,Strasburg,Harvey,,9.0
2016-05-25,1,2016,ATL,MIL,2.0,3.0,0,N,12869.0,-3,Blazek,Kelly,Torres,13.0
2016-05-25,1,2016,BOS,COL,10.0,3.0,1,N,36430.0,4,Wright,Bettis,,9.0
2016-05-25,1,2016,CHW,CLE,3.0,4.0,0,D,22561.0,-3,Kluber,Quintana,Allen,9.0
2016-05-25,1,2016,DET,PHI,5.0,8.0,0,D,31187.0,-1,Nola,Sánchez,Gómez,9.0
2016-05-25,1,2016,HOU,BAL,4.0,3.0,1,N,25618.0,2,Neshek,Wilson,Gregerson,9.0
2016-05-25,1,2016,LAD,CIN,3.0,1.0,1,N,44855.0,4,Kazmir,Straily,Jansen,9.0
2016-05-25,1,2016,MIN,KCR,7.0,5.0,1,D,27233.0,1,Duffey,Gee,Jepsen,9.0
2016-05-25,1,2016,NYY,TOR,4.0,8.0,0,N,38959.0,-1,Estrada,Nova,,9.0
2016-05-25,1,2016,PIT,ARI,5.0,4.0,1,N,20696.0,3,Locke,De La Rosa,Melancon,9.0
2016-05-25,1,2016,SEA,OAK,13.0,3.0,1,N,19227.0,2,Iwakuma,Neal,,9.0
2016-05-25,1,2016,SFG,SDP,4.0,3.0,1,D,41363.0,5,Kontos,Hand,,10.0
2016-05-25,1,2016,STL,CHC,8.0,9.0,0,D,45565.0,-2,Arrieta,Martínez,Rondón,9.0
2016-05-25,1,2016,TBR,MIA,3.0,4.0,0,N,13554.0,-1,Barraclough,Sturdevant,Ramos,9.0
2016-05-25,1,2016,TEX,LAA,15.0,9.0,1,D,32480.0,2,Lewis,Santiago,,9.0
2016-05-25,1,2016,WSN,NYM,0.0,2.0,0,D,38700.0,-1,Matz,Roark,Familia,9.0
2016-05-26,1,2016,ATL,MIL,2.0,6.0,0,N,14885.0,-4,Peralta,Wisler,Torres,9.0
2016-05-26,1,2016,BOS,COL,2.0,8.0,0,N,36162.0,-1,Gray,Buchholz,,9.0
2016-05-26,1,2016,HOU,BAL,4.0,2.0,1,N,23826.0,3,McCullers,Gausman,Giles,9.0
2016-05-26,1,2016,NYY,TOR,1.0,3.0,0,D,38391.0,-2,Happ,Sabathia,Osuna,9.0
2016-05-26,1,2016,PIT,ARI,8.0,3.0,1,D,30861.0,4,Schugel,Corbin,,9.0
2016-05-26,1,2016,TBR,MIA,1.0,9.0,0,D,11399.0,-2,Fernández,Smyly,,9.0
2016-05-26,1,2016,WSN,STL,2.0,1.0,1,N,26176.0,1,Ross,Leake,Papelbon,9.0
2016-05-27,1,2016,ARI,SDP,3.0,10.0,0,N,24935.0,-4,Friedrich,Ray,,9.0
2016-05-27,1,2016,ATL,MIA,4.0,2.0,1,N,19325.0,1,Krol,Phelps,Vizcaíno,9.0
2016-05-27,1,2016,CHC,PHI,6.0,2.0,1,D,38941.0,3,Lester,Morgan,,9.0
2016-05-27,1,2016,CLE,BAL,4.0,6.0,0,N,21054.0,-1,Bundy,McAllister,Britton,9.0
2016-05-27,1,2016,COL,SFG,5.0,2.0,1,N,32901.0,2,Chatwood,Suárez,McGee,9.0
2016-05-27,1,2016,KCR,CHW,7.0,5.0,1,N,28508.0,1,Moylan,Albers,Davis,9.0
2016-05-27,1,2016,LAA,HOU,7.0,2.0,1,N,39047.0,1,Shoemaker,Fiers,,9.0
2016-05-27,1,2016,MIL,CIN,9.0,5.0,1,N,20441.0,4,Davies,Lamb,,9.0
2016-05-27,1,2016,NYM,LAD,6.0,5.0,1,N,43462.0,2,Familia,Báez,,9.0
2016-05-27,1,2016,OAK,DET,1.0,4.0,0,N,22498.0,-3,Fulmer,Manaea,,9.0
2016-05-27,1,2016,SEA,MIN,2.0,7.0,0,N,40921.0,-1,Dean,Hernández,,9.0
2016-05-27,1,2016,TBR,NYY,1.0,4.0,0,N,14697.0,-3,Tanaka,Archer,,9.0
2016-05-27,1,2016,TEX,PIT,1.0,9.0,0,N,37645.0,-1,Niese,Hamels,,9.0
2016-05-27,1,2016,TOR,BOS,7.0,5.0,1,N,46470.0,3,Biagini,Uehara,Osuna,9.0
2016-05-27,1,2016,WSN,STL,2.0,6.0,0,N,30781.0,-1,García,Scherzer,,9.0
2016-05-28,1,2016,ARI,SDP,8.0,7.0,1,N,23927.0,1,Greinke,Vargas,,9.0
2016-05-28,1,2016,ATL,MIA,7.0,2.0,1,D,33879.0,2,O'Flaherty,Ureña,,9.0
2016-05-28,1,2016,CHC,PHI,4.0,1.0,1,D,41555.0,4,Hendricks,Eickhoff,,9.0
2016-05-28,1,2016,CLE,BAL,11.0,4.0,1,D,21110.0,1,Salazar,Jiménez,,9.0
2016-05-28,1,2016,COL,SFG,5.0,10.0,0,D,39253.0,-1,Gearrin,Estévez,,9.0
2016-05-28,1,2016,KCR,CHW,8.0,7.0,1,D,31598.0,2,Wang,Kahnle,,9.0
2016-05-28,1,2016,LAA,HOU,2.0,4.0,0,N,38176.0,-1,Keuchel,Weaver,Gregerson,9.0
2016-05-28,1,2016,MIL,CIN,6.0,7.0,0,D,30293.0,-1,Wood,Jeffress,Cingrani,9.0
2016-05-28,1,2016,NYM,LAD,1.0,9.0,0,N,42227.0,-1,Maeda,Verrett,,9.0
2016-05-28,1,2016,OAK,DET,12.0,3.0,1,D,24154.0,1,Hahn,Saupold,,9.0
2016-05-28,1,2016,SEA,MIN,5.0,6.0,0,N,28309.0,-2,Pressly,Vincent,Jepsen,9.0
2016-05-28,1,2016,TBR,NYY,9.0,5.0,1,D,20188.0,1,Moore,Pineda,,9.0
2016-05-28,1,2016,TEX,PIT,5.0,2.0,1,N,46950.0,1,Darvish,Nicasio,,9.0
2016-05-28,1,2016,TOR,BOS,10.0,9.0,1,D,48154.0,4,Floyd,Kimbrel,,9.0
2016-05-28,1,2016,WSN,STL,4.0,9.0,0,N,38274.0,-2,Wainwright,Gonzalez,,9.0
2016-05-29,1,2016,ARI,SDP,6.0,3.0,1,D,21458.0,2,Bradley,Pomeranz,Ziegler,9.0
2016-05-29,1,2016,ATL,MIA,3.0,7.0,0,N,50247.0,-1,Koehler,Teheran,,9.0
2016-05-29,1,2016,CHC,PHI,7.0,2.0,1,D,41575.0,5,Lackey,Velasquez,,9.0
2016-05-29,1,2016,CLE,BAL,4.0,6.0,0,D,18565.0,-1,Tillman,Manship,Britton,9.0
2016-05-29,1,2016,COL,SFG,3.0,8.0,0,D,42307.0,-2,Cueto,Rusin,,9.0
2016-05-29,1,2016,KCR,CHW,5.0,4.0,1,D,36624.0,3,Young,Jones,Davis,9.0
2016-05-29,1,2016,LAA,HOU,6.0,8.0,0,D,36538.0,-2,Feliz,Morin,Gregerson,13.0
2016-05-29,1,2016,MIL,CIN,5.0,4.0,1,D,34901.0,1,Nelson,Finnegan,Boyer,9.0
2016-05-29,1,2016,NYM,LAD,2.0,4.0,0,N,42287.0,-2,Liberatore,Familia,Jansen,9.0
2016-05-29,1,2016,OAK,DET,4.0,2.0,1,D,20522.0,2,Hill,Pelfrey,Doolittle,9.0
2016-05-29,1,2016,SEA,MIN,4.0,5.0,0,D,33748.0,-3,Nolasco,Walker,Jepsen,9.0
2016-05-29,1,2016,TBR,NYY,1.0,2.0,0,D,19748.0,-1,Eovaldi,Odorizzi,Chapman,9.0
2016-05-29,1,2016,TEX,PIT,6.0,2.0,1,D,44613.0,2,Pérez,Liriano,,9.0
2016-05-29,1,2016,TOR,BOS,3.0,5.0,0,D,47916.0,-1,Buchholz,Floyd,Uehara,11.0
2016-05-29,1,2016,WSN,STL,10.0,2.0,1,D,38898.0,1,Strasburg,Wacha,,9.0
2016-05-30,1,2016,ARI,HOU,3.0,8.0,0,D,24798.0,-1,McHugh,Escobar,,9.0
2016-05-30,1,2016,ATL,SFG,5.0,3.0,1,D,23147.0,1,Foltynewicz,Samardzija,,9.0
2016-05-30,1,2016,BAL,BOS,2.0,7.0,0,D,43926.0,-1,Wright,Wilson,,9.0
2016-05-30,1,2016,CHC,LAD,2.0,0.0,1,D,41470.0,6,Wood,Wood,Rondón,9.0
2016-05-30,1,2016,CLE,TEX,2.0,9.0,0,N,14514.0,-2,Holland,Tomlin,Ramos,9.0
2016-05-30,1,2016,COL,CIN,8.0,11.0,0,D,30608.0,-3,Straily,Bettis,Ramírez,9.0
2016-05-30,1,2016,KCR,TBR,6.0,2.0,1,N,32018.0,4,Herrera,Ramírez,,9.0
2016-05-30,1,2016,LAA,DET,5.0,1.0,1,N,38541.0,1,Chacín,Verlander,,9.0
2016-05-30,1,2016,MIA,PIT,0.0,10.0,0,N,10856.0,-1,Locke,Nicolino,,9.0
2016-05-30,1,2016,MIL,STL,0.0,6.0,0,D,34569.0,-1,Martínez,Guerra,,9.0
2016-05-30,1,2016,NYM,CHW,1.0,0.0,1,D,38339.0,1,Harvey,Quintana,Familia,9.0
2016-05-30,1,2016,OAK,MIN,3.0,2.0,1,D,17248.0,3,Graveman,Santana,Madson,9.0
2016-05-30,1,2016,PHI,WSN,3.0,4.0,0,N,21993.0,-4,Roark,Neris,Papelbon,9.0
2016-05-30,1,2016,SEA,SDP,9.0,3.0,1,D,29764.0,1,Karns,Cashner,,9.0
2016-05-30,1,2016,TOR,NYY,4.0,2.0,1,N,32921.0,1,Estrada,Nova,Storen,9.0
2016-05-31,1,2016,ARI,HOU,5.0,8.0,0,D,15556.0,-2,McCullers,Corbin,Gregerson,9.0
2016-05-31,1,2016,ATL,SFG,0.0,4.0,0,N,15723.0,-1,Peavy,Wisler,,9.0
2016-05-31,1,2016,BAL,BOS,2.0,6.0,0,N,17664.0,-2,Rodríguez,Gausman,,9.0
2016-05-31,1,2016,CHC,LAD,0.0,5.0,0,N,34681.0,-1,Blanton,Richard,,9.0
2016-05-31,1,2016,CLE,TEX,3.0,7.0,0,N,10428.0,-3,Lewis,Kluber,Dyson,9.0
2016-05-31,1,2016,COL,CIN,17.0,4.0,1,N,20448.0,1,Gray,Moscot,,9.0
2016-05-31,1,2016,KCR,TBR,10.0,5.0,1,N,26006.0,5,Gee,Smyly,Davis,9.0
2016-05-31,1,2016,LAA,DET,11.0,9.0,1,N,35125.0,2,Street,Lowe,,9.0
2016-05-31,1,2016,MIA,PIT,3.0,1.0,1,N,10637.0,1,Fernández,Cole,Ramos,9.0
2016-05-31,1,2016,MIL,STL,3.0,10.0,0,N,24487.0,-2,Leake,Peralta,,9.0
2016-05-31,1,2016,NYM,CHW,4.0,6.0,0,N,32781.0,-1,Jennings,Robles,Robertson,9.0
2016-05-31,1,2016,OAK,MIN,7.0,4.0,1,N,12767.0,4,Dull,Duffey,Axford,9.0
2016-05-31,1,2016,PHI,WSN,1.0,5.0,0,N,18572.0,-5,Ross,Nola,,9.0
2016-05-31,1,2016,SEA,SDP,16.0,4.0,1,D,16815.0,2,Iwakuma,Shields,,9.0
2016-05-31,1,2016,TOR,NYY,4.0,1.0,1,N,33419.0,2,Biagini,Sabathia,Osuna,9.0
2016-06-01,1,2016,ATL,SFG,5.0,4.0,1,N,15107.0,1,Withrow,Law,,11.0
2016-06-01,1,2016,BAL,BOS,13.0,9.0,1,N,20750.0,1,Brach,Buchholz,Britton,9.0
2016-06-01,1,2016,CHC,LAD,2.0,1.0,1,N,36426.0,1,Lester,Bolsinger,,9.0
2016-06-01,1,2016,CLE,TEX,5.0,4.0,1,N,10524.0,1,Gorzelanny,Claudio,,11.0
2016-06-01,1,2016,COL,CIN,2.0,7.0,0,N,23612.0,-1,Lamb,Chatwood,,9.0
2016-06-01,1,2016,HOU,ARI,5.0,4.0,1,N,22642.0,5,Feliz,Clippard,,11.0
2016-06-01,1,2016,KCR,TBR,6.0,3.0,1,N,30554.0,6,Duffy,Archer,Davis,9.0
2016-06-01,1,2016,LAA,DET,0.0,3.0,0,D,35053.0,-1,Fulmer,Shoemaker,Rodríguez,9.0
2016-06-01,1,2016,MIA,PIT,3.0,2.0,1,N,17018.0,2,Phelps,Watson,Ramos,9.0
2016-06-01,1,2016,MIL,STL,3.0,1.0,1,D,24050.0,1,Davies,García,Jeffress,9.0
2016-06-01,1,2016,NYM,CHW,1.0,2.0,0,D,34160.0,-2,Albers,Verrett,,13.0
2016-06-01,1,2016,OAK,MIN,5.0,1.0,1,D,11345.0,5,Manaea,Dean,,9.0
2016-06-01,1,2016,PHI,WSN,2.0,7.0,0,N,19052.0,-6,Scherzer,Morgan,,9.0
2016-06-01,1,2016,SDP,SEA,14.0,6.0,1,N,20557.0,1,Friedrich,Paxton,,9.0
2016-06-01,1,2016,TOR,NYY,7.0,0.0,1,N,39512.0,3,Sanchez,Tanaka,,9.0
2016-06-02,1,2016,ATL,SFG,0.0,6.0,0,D,15983.0,-1,Bumgarner,Blair,,9.0
2016-06-02,1,2016,BAL,BOS,12.0,7.0,1,N,21534.0,2,Givens,Ross,,9.0
2016-06-02,1,2016,CHC,LAD,7.0,2.0,1,D,37422.0,2,Hendricks,Urías,,9.0
2016-06-02,1,2016,CLE,KCR,5.0,4.0,1,N,11131.0,2,Hunter,Soria,,9.0
2016-06-02,1,2016,COL,CIN,4.0,11.0,0,N,28080.0,-2,Simón,Butler,,9.0
2016-06-02,1,2016,DET,NYY,4.0,5.0,0,N,28213.0,-1,Betances,Boyd,Chapman,9.0
2016-06-02,1,2016,HOU,ARI,0.0,3.0,0,D,21764.0,-1,Greinke,Keuchel,Ziegler,9.0
2016-06-02,1,2016,MIA,PIT,4.0,3.0,1,N,19907.0,3,Wittgren,Schugel,,12.0
2016-06-02,1,2016,MIN,TBR,6.0,4.0,1,N,20193.0,1,Rogers,Ramírez,Jepsen,9.0
2016-06-02,1,2016,PHI,MIL,1.0,4.0,0,N,22890.0,-7,Anderson,Eickhoff,Jeffress,9.0
2016-06-02,1,2016,SDP,SEA,13.0,16.0,0,N,22588.0,-1,Martin,Maurer,Cishek,9.0
2016-06-03,1,2016,BAL,NYY,6.0,5.0,1,N,25220.0,3,Givens,Betances,Britton,9.0
2016-06-03,1,2016,BOS,TOR,2.0,5.0,0,N,37129.0,-3,Dickey,Price,Osuna,9.0
2016-06-03,1,2016,CHC,ARI,6.0,0.0,1,D,38813.0,3,Lackey,Bradley,,9.0
2016-06-03,1,2016,CIN,WSN,7.0,2.0,1,N,27258.0,3,Finnegan,Gonzalez,,9.0
2016-06-03,1,2016,CLE,KCR,6.0,1.0,1,N,24753.0,3,Salazar,Vólquez,,9.0
2016-06-03,1,2016,DET,CHW,10.0,3.0,1,N,31184.0,1,Zimmermann,Rodón,,9.0
2016-06-03,1,2016,HOU,OAK,12.0,2.0,1,N,26458.0,1,Fister,Hahn,,9.0
2016-06-03,1,2016,LAD,ATL,4.0,2.0,1,N,46366.0,1,Maeda,Teheran,Jansen,9.0
2016-06-03,1,2016,MIA,NYM,2.0,6.0,0,N,22269.0,-1,Syndergaard,Koehler,,9.0
